source_table,object_id,host_id,disposition,period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg
TOI,7002.01,317290270,CANDIDATE,4.9792822,4.331,4376.0,12.0483,6677.0,2.07,3.95
TOI,7003.01,219707850,CANDIDATE,0.7331156,0.559,45524.0,13.8557,3326.0,0.46,4.77
TOI,7004.01,390207998,CANDIDATE,9.8162989,5.37,2369.0,9.90817,5755.9,2.18,3.77
TOI,7005.01,99834321,CANDIDATE,8.1420107,1.89,5380.0,8.96217,6089.0,1.27,4.28938
TOI,7006.01,343336312,CANDIDATE,51.9120896,4.975,15569.0,9.69324,5437.0,0.86,4.55
TOI,7007.01,289441015,FALSE POSITIVE,1.5342604,3.271,1768.0,6.09992,8194.0,1.7,4.28
TOI,7008.01,335661164,CANDIDATE,0.8406912,1.489,2554.0,4.77919,5170.0,0.95,4.42
TOI,7009.01,405837291,CANDIDATE,2.3206673,0.969,2935.0,4.047,4231.0,0.67,4.61
TOI,701.01,219239945,FALSE POSITIVE,13.697384,4.783848,1061.94658,4.211945,5837.0,1.10089,4.37713
TOI,7010.01,233867481,CANDIDATE,4.1976032,1.971,10045.0,11.3523,5617.0,1.18,4.29
TOI,7011.01,167631701,CANDIDATE,19.394038,4.082,10061.0,10.5887,5493.0,1.08,4.35
TOI,7012.01,322369867,CANDIDATE,4.0197822,3.18,5109.0,9.47332,6208.0,1.42,4.21
TOI,7013.01,67246795,CANDIDATE,4.2451891,2.663,5546.0,7.66981,5358.0,1.05,4.37
TOI,7014.01,158657991,CANDIDATE,0.7406805,0.598,2428.0,6.53553,6204.8,1.08,4.44
TOI,7015.01,11894726,CANDIDATE,7.0687489,0.515,50423.0,14.0241,3368.0,0.47,4.77
TOI,7016.01,16740548,CANDIDATE,1.598803,2.438,14208.0,15.4905,9488.0,1.32,4.58
TOI,7017.01,1881298619,CANDIDATE,5.0826878,5.11,7327.0,19.0027,6743.0,2.42,3.83
TOI,7018.01,156512187,CANDIDATE,20.3158735,5.276,39235.0,17.8657,5725.0,0.91,4.53
TOI,7019.01,366119858,CONFIRMED,48.2590904,6.299,6743.0,7.87933,5936.0,0.85,4.61
TOI,702.01,237914496,CANDIDATE,3.568141,1.4556337,906.9993541,2.0483578,4015.0,0.577735,4.61505
TOI,7020.01,233287217,CANDIDATE,3.1642475,1.115,2330.0,10.4341,6975.0,2.02,4.01
TOI,7021.01,233855268,CANDIDATE,49.5355004,8.483,5687.0,10.5617,6173.0,1.33,4.26
TOI,7022.01,125366299,CANDIDATE,2.8583729,1.236,11829.0,16.0985,5537.0,1.19,4.27
TOI,7023.01,230856987,CANDIDATE,2.3404152,2.522,11265.0,13.0087,6686.0,1.33,4.34
TOI,7024.01,354032153,CANDIDATE,1.9639208,1.467,30553.0,12.0421,3914.3,0.71,4.52
TOI,7025.01,219803922,CANDIDATE,66.9954225,2.024,5477.0,11.7213,6078.0,1.51,4.14
TOI,7026.01,219809549,CANDIDATE,65.5580424,4.167,6381.0,5.53264,4340.0,0.74,4.54
TOI,7027.01,164783371,CANDIDATE,4.2885021,1.427,4402.0,11.61,5937.5,1.75,3.99
TOI,7028.01,416195843,CANDIDATE,2.4596079,2.168,2195.0,4.09395,5340.0,0.92,4.48
TOI,7029.01,446166017,CANDIDATE,1.9271521,1.201,58745.0,13.364,3516.0,0.55,4.7
TOI,703.01,237928815,CANDIDATE,8.6729683,2.9598885,724.6732153,2.28271,5384.0,0.91,4.54758
TOI,703.02,237928815,CANDIDATE,22.5682711,4.9745502,869.846616,2.479501,5384.0,0.852304,4.54758
TOI,7030.01,430930679,CANDIDATE,2.5604496,1.339,423.0,1.60134,4679.0,0.77,4.54
TOI,7031.01,284592989,CANDIDATE,1.7911016,1.3192751,12254.9439752,7.0726104,3718.0,0.636647,4.62057
TOI,7032.01,22903436,CANDIDATE,17.7456043,2.675,1203.0,2.44767,4526.0,0.72,4.57
TOI,7033.01,29953537,CANDIDATE,0.7312783,1.289,322.0,1.7324,5508.0,0.97,4.45
TOI,7034.01,418981325,CANDIDATE,0.9082202,1.461,605.0,5.31602,8482.0,2.18,4.423
TOI,7035.01,366074071,CANDIDATE,4.18142,4.43,7013.0,14.794,6293.8,1.76,4.04
TOI,7036.01,284300833,CANDIDATE,3.0513298,1.4911246,23465.9068147,11.1893597,3937.0,0.653572,4.60668
TOI,7037.01,269343479,CANDIDATE,4.1279985,1.698,3450.0,15.1533,5865.0,1.23,4.28
TOI,7038.01,210904767,CANDIDATE,8.6000492,3.059,639.0,3.12511,6920.0,1.42,4.31183
TOI,7039.01,329981856,CANDIDATE,3.3206355,4.732,667.0,3.01837,5768.0,1.33,4.21
TOI,704.01,260004324,CONFIRMED,3.8143009,1.3793952,457.7909152,1.1147163,3625.0,0.504068,4.7833
TOI,7040.01,277039287,CANDIDATE,21.0562422,4.4190398,2640.3371988,5.1947988,5376.0,0.950465,4.45068
TOI,7041.01,201175570,CONFIRMED,9.6994666,15.7960068,512.9617961,9.5295926,4696.0,4.2105899,4.438
TOI,7042.01,345724317,FALSE POSITIVE,2.817627,1.455,868.0,3.22711,6320.6,1.17,4.4
TOI,7043.01,57299130,CANDIDATE,17.3840061,3.932,561.0,1.69425,5228.2,0.82,4.56
TOI,7044.01,263723967,CANDIDATE,15.9669794,3.514,2229.0,6.72555,5888.0,1.55,4.08
TOI,7045.01,21720215,CANDIDATE,2.2775983,1.3,1131.0,4.16351,6320.0,1.3,4.31
TOI,7046.01,201899356,CANDIDATE,3.1084574,2.534,9902.0,13.2168,6024.0,1.3,4.26
TOI,7047.01,31142436,CANDIDATE,5.2729668,3.738,1177.0,2.56914,5294.0,0.81,4.58
TOI,7048.01,235015217,CANDIDATE,4.0863647,2.213,4671.0,13.1374,5969.0,1.8,3.96876
TOI,7049.01,337217173,CANDIDATE,40.3833862,2.345,6555.0,2.03391,3236.0,0.25,4.98108
TOI,705.01,391904697,CANDIDATE,47.0196372,5.8659335,1251.7456152,3.1012834,5249.18,0.877877,4.68369
TOI,7050.01,50592053,CANDIDATE,1.4182984,0.654,2124.0,9.60116,9267.0,1.75,4.32
TOI,7051.01,18574158,FALSE POSITIVE,4.9131459,1.25,4488.0,7.84064,5999.0,1.12,4.38
TOI,7052.01,22038430,CANDIDATE,2.8862017,0.487,412.0,1.71911,4269.0,0.64,4.65
TOI,7053.01,329821992,CANDIDATE,2.8637988,2.746,266.0,7.75857,9416.0,4.62,3.49
TOI,7054.01,62676654,CANDIDATE,14.7595601,5.5790065,16406.5561433,7.3454534,4708.0,0.569838,4.80336
TOI,7055.01,167227214,CONFIRMED,3.1290476,3.409295,13426.2063185,16.9082331,5585.0,1.4505399,4.11064
TOI,7057.01,325670253,CONFIRMED,3.3777419,2.8147435,17290.4349881,13.6239337,5080.0,1.0408,4.33326
TOI,7058.01,317520667,CONFIRMED,2.4651801,3.5668145,11993.572763,17.0861139,6848.0,1.51554,4.25
TOI,7059.01,104866616,CONFIRMED,4.4626647,3.0802705,7983.8270519,13.3934403,7587.0,1.3951401,4.39508
TOI,706.01,219345200,CANDIDATE,719.0381327,5.4244096,4851.4092337,16.6333557,5709.6,1.4981,3.53
TOI,7060.01,469810663,CANDIDATE,5.8497196,3.458,507.0,2.71286,6009.6,1.35,4.22
TOI,7060.02,469810663,CANDIDATE,1064.700399,3.285,1294.0,4.45158,6009.6,1.35,4.22
TOI,7061.01,244089109,CONFIRMED,2.1376682,1.879,8819.0,15.7532,5806.0,1.6,4.05
TOI,7062.01,23961340,CANDIDATE,10.5137924,2.275,1611.0,3.1867,4942.0,0.77,4.58
TOI,7063.01,248769312,CANDIDATE,3.7570477,1.938,340.0,1.41479,5263.0,0.83,4.56
TOI,7064.01,376867898,CANDIDATE,61.5555962,6.996,182.0,2.1796,6298.0,1.8,4.02
TOI,7065.01,383723559,FALSE POSITIVE,2.6667526,2.594,190.0,3.01006,6173.0,2.18,3.83
TOI,7066.01,405010127,CONFIRMED,13.2341261,2.3705157,18389.5092472,7.3853255,5025.0,0.548929,4.88331
TOI,7067.01,139158696,CONFIRMED,15.3573522,3.5894467,21072.3970721,13.3280613,5462.0,0.915391,4.49258
TOI,7068.01,137685450,CONFIRMED,6.067187199999999,20.5949466,4156.2818203,8.964682,6181.58,1.36797,4.23853
TOI,7069.01,160428500,CANDIDATE,8.7201675,3.11,957.0,2.35848,5443.0,0.85,4.56
TOI,707.01,167342439,CANDIDATE,52.7993058,6.11948,541.2696023,2.3982714,5409.22,1.02101,4.46229
TOI,707.02,167342439,CANDIDATE,17.4757465,4.6911418,163.268484,1.4862817,5409.22,1.02101,4.46229
TOI,7070.01,289218489,CANDIDATE,4.4563756,3.316,308.0,2.98505,5658.0,1.8,3.93
TOI,7071.01,14203588,CANDIDATE,5.5334128,6.74,169.0,2.57273,10409.0,2.28,4.15
TOI,7072.01,298658399,CANDIDATE,0.8118915,0.909,1245.0,6.54453,6019.0,1.71,4.02
TOI,7073.01,276922692,CANDIDATE,13.1689848,7.607,2592.0,11.4366,6282.0,2.2,3.84
TOI,7074.01,138609069,CANDIDATE,4.6504794,5.051,6221.0,18.8371,6274.0,2.34,3.79
TOI,7075.01,66266024,CANDIDATE,2.8120379,1.647,11880.0,9.95975,6004.1,0.91,4.423
TOI,7076.01,138225319,CANDIDATE,3.4747684,3.054,4548.0,16.2878,6572.0,1.65,4.14
TOI,7077.01,188814758,CANDIDATE,6.403011,5.82,3868.0,7.96127,5713.3,1.53,4.423
TOI,7078.01,233266582,CANDIDATE,6.3962557,2.826,2257.0,5.10457,5847.0,1.13,4.36
TOI,7079.01,287191183,CANDIDATE,12.1252851,6.998,2706.0,15.2955,4951.0,2.39,4.423
TOI,708.01,391821647,FALSE POSITIVE,1.996071,5.910879,352.76672,1.947951,6636.0,0.975121,4.60452
TOI,7080.01,366725641,CANDIDATE,36.6892187,6.446,7413.0,9.1862,6647.0,1.12,4.49
TOI,7081.01,142385671,CANDIDATE,12.7617794,4.223,26352.0,16.8306,6305.0,1.06,4.48
TOI,7082.01,22740615,CANDIDATE,2.253174,1.118,81734.0,11.9013,3340.0,0.33,4.9
TOI,7083.01,286923515,CANDIDATE,7.6253466,6.702,2810.0,9.43868,5408.0,2.19,3.73
TOI,7084.01,165337974,CANDIDATE,21.8153374,4.087,2502.0,3.96837,5399.0,0.87,4.53
TOI,7085.01,364571121,CANDIDATE,2.202258,1.046,48647.0,11.2703,3388.0,0.52,4.72
TOI,7086.01,199289712,CANDIDATE,1.0092447,1.472,7501.0,11.8411,5491.0,1.34,4.17
TOI,7087.01,233266797,CANDIDATE,7.9039906,3.996,3040.0,9.39901,5797.0,1.79,3.95
TOI,7088.01,274411493,CANDIDATE,7.1554749,2.213,1811.0,19.6737,6919.0,2.78,3.73
TOI,7089.01,195933415,CANDIDATE,1.5852089,1.137,450.0,5.77903,11678.0,2.74,4.05
TOI,709.01,396720998,CANDIDATE,32.3766006,3.8827521,52579.8740908,3.6771515,50000.0,0.147,5.80276
TOI,709.02,396720998,CANDIDATE,777.0516742,4.3877266,7211.9264886,1.3396102,50000.0,0.147,5.80276
TOI,7090.01,166178400,CANDIDATE,60.6825768,3.983,8480.0,16.0883,5918.0,1.48,4.13
TOI,7091.01,296327387,CANDIDATE,4.8510805,3.132,9714.0,17.8341,5578.5,1.9,4.423
TOI,7092.01,195483731,CANDIDATE,1.102219,1.538,4361.0,16.2877,7469.0,2.51,3.87
TOI,7093.01,62867537,CANDIDATE,2.8371938,1.904,15303.0,18.3031,7980.0,1.54,4.35
TOI,7095.01,395214388,CANDIDATE,4.6745746,8.627,1731.0,13.7841,5759.0,3.8,3.29
TOI,7096.01,199488690,CANDIDATE,3.3505745,4.633,3685.0,11.4859,6940.0,2.21,3.93
TOI,7097.01,293949992,CANDIDATE,4.1560086,2.954,2503.0,7.19145,6056.0,1.55,4.11
TOI,7098.01,313922260,CANDIDATE,1.3821651,2.435,9250.0,17.6176,7662.0,1.94,4.12
TOI,7099.01,430415564,CANDIDATE,4.4264918,6.059,3584.0,14.8697,6231.0,2.46,3.74
TOI,710.01,309402106,FALSE POSITIVE,216.24584,1.0703729,5045.1950681,18.5681404,7053.0,1.59688,4.22463
TOI,7100.01,325765282,CANDIDATE,7.4156006,2.76,12272.0,16.1132,6446.0,1.5,4.21
TOI,7102.01,469523613,CANDIDATE,1.1838059,1.307,4487.0,11.623,7433.0,1.68,4.22
TOI,7103.01,197604890,CANDIDATE,5.3590843,2.477,3018.0,4.36817,4845.0,0.81,4.52
TOI,7105.01,417564823,CANDIDATE,17.0548288,4.555,5295.0,9.80945,5769.0,1.38,4.17
TOI,7106.01,66545173,CANDIDATE,2.7945508,2.978,8242.0,13.7026,6345.0,1.56,4.15
TOI,7107.01,237019002,CANDIDATE,8.6145655,4.84,6195.0,12.146,6467.0,1.38,4.28
TOI,711.01,38510224,CANDIDATE,18.3841259,3.4924479,1010.0989222,2.1505216,4356.0,0.681407,4.60471
TOI,711.02,38510224,CANDIDATE,35.9432773,2.7244261,1178.967443,2.7375059,4356.0,0.681407,4.60471
TOI,7110.01,266488971,CANDIDATE,8.8182594,2.169,5493.0,13.1872,6052.0,1.84,3.96
TOI,7111.01,200465781,CANDIDATE,7.0634276,2.056,5286.0,11.2092,6354.0,1.34,4.28
TOI,7113.01,335624180,CANDIDATE,4.6351977,3.856,11113.0,15.825,5691.0,1.57,4.05
TOI,7115.01,361944563,CANDIDATE,0.8738186,1.229,5487.0,10.2138,5838.0,1.29,4.24
TOI,7116.01,325908483,CANDIDATE,18.9438583,4.108,12167.0,10.0797,5583.0,0.95,4.47
TOI,7118.01,286382849,CANDIDATE,37.8016862,3.788,1734.0,6.55527,6783.0,1.61,4.423
TOI,7119.01,420383981,CANDIDATE,2.5933417,3.253,9482.0,15.3451,6258.1,1.57,4.423
TOI,712.01,150151262,CONFIRMED,9.531366,1.673,916.0,2.24794,4504.0,0.72,4.58833
TOI,712.02,150151262,CONFIRMED,51.6991421,4.371,1339.0,2.45531,4504.0,0.72,4.58833
TOI,712.03,150151262,FALSE POSITIVE,53.746482,5.592988,1557.541816,3.263156,4504.0,0.842645,4.58833
TOI,712.04,150151262,CONFIRMED,84.83869,5.194,1020.0,2.03857,4504.0,0.72,4.58833
TOI,7120.01,64198376,CANDIDATE,3.1739167,3.65,2669.0,17.4128,7099.0,3.17,3.64
TOI,7123.01,277853911,CANDIDATE,0.3075961,0.49,124509.0,17.2274,3257.0,0.37,4.86
TOI,7124.01,345596003,CANDIDATE,2.6414334,2.508,19204.0,13.6255,5753.0,1.06,4.4
TOI,7125.01,272829240,CANDIDATE,21.7276636,2.924,43934.0,8.18265,3437.0,0.4,4.83
TOI,7126.01,344855300,CANDIDATE,3.2966077,3.965,4963.0,14.8596,6259.0,2.12,3.87
TOI,7127.01,256418577,CANDIDATE,3.3683989,4.63,3874.0,13.3562,6902.0,2.41,3.85
TOI,7129.01,434086605,CANDIDATE,8.8204144,7.63,4100.0,11.5324,5672.0,2.07,3.81
TOI,713.01,167600516,CANDIDATE,35.9993588,4.1814011,1086.7362497,2.2253394,4316.7,0.651075,4.60858
TOI,713.02,167600516,CANDIDATE,1.8715209,1.0213466,255.7891339,1.0618157,4316.7,0.651075,4.60858
TOI,7130.01,434270112,CANDIDATE,1.2433877,1.65,2757.0,8.07577,6488.0,1.47,4.22
TOI,7133.01,420018238,CANDIDATE,3.8282053,3.891,4275.0,11.9804,6455.0,2.05,3.93
TOI,7134.01,269102377,CANDIDATE,3.5899561,3.434,3727.0,18.0461,6224.0,2.87,3.6
TOI,7135.01,188539008,CANDIDATE,10.6185545,1.537,10466.0,12.568,5925.9,1.19,4.32
TOI,7137.01,161687209,FALSE POSITIVE,1.2529962,1.083,14080.0,19.179,4220.0,0.75,4.51
TOI,7138.01,269514008,CANDIDATE,5.4149624,1.24,4028.0,16.1825,7979.0,2.75,3.84
TOI,7139.01,269330087,CANDIDATE,3.8850223,1.209,6113.0,11.9861,7162.0,1.48,4.3
TOI,714.01,219195044,CANDIDATE,4.3239329,1.5783127,977.2224915,1.5008877,3782.0,0.473141,4.438
TOI,714.02,219195044,CANDIDATE,10.1775475,2.0401655,943.2876093,1.5705443,3782.0,0.473141,4.438
TOI,7140.01,371909591,CANDIDATE,5.1879527,5.979,3524.0,14.8534,6617.0,2.9,3.66
TOI,7141.01,235717158,CANDIDATE,2.4141149,1.329,10760.0,5.83132,3438.0,0.61,4.64
TOI,7142.01,263723781,CANDIDATE,6.5433068,3.114,26297.0,16.0666,5295.0,1.07,4.34
TOI,7143.01,408548144,CANDIDATE,1.1376981,1.02,1217.0,2.77467,4244.0,0.74,4.52
TOI,7144.01,400235555,CANDIDATE,0.5289141,1.087,2503.0,6.67772,5739.6,1.34,4.2
TOI,7145.01,8416274,CANDIDATE,23.2471066,2.031,12754.0,13.9025,5839.1,1.01,4.45
TOI,7146.01,402848417,CANDIDATE,28.4664618,5.958,4267.0,9.21955,5888.0,1.54,4.09
TOI,7147.01,405542683,CANDIDATE,1.3473988,0.444,11164.0,9.67861,3576.0,0.64,4.6158
TOI,7148.01,351599985,CANDIDATE,1.3432587,1.534,2215.0,3.99294,5031.1,0.87,4.48
TOI,7149.01,459323923,CONFIRMED,2.6520679,1.53,126188.0,11.2606,3247.0,0.34,4.88
TOI,715.01,271971130,CONFIRMED,19.2879579,2.1841643,4773.5508832,1.7145308,3075.0,0.229824,4.438
TOI,7150.01,352284958,CANDIDATE,0.8818115,1.558,2067.0,9.47171,6571.0,2.14,3.91
TOI,7151.01,331619598,CANDIDATE,7.1467369,3.913,1157.0,3.63858,6252.0,1.15,4.4
TOI,7153.01,154869806,CANDIDATE,27.6174987,4.509,2176.0,3.92928,5469.0,0.9,4.51
TOI,7154.01,377622130,CANDIDATE,8.8600515,2.493,10563.0,9.20623,5481.0,0.97,4.45
TOI,7155.01,468350765,CANDIDATE,3.8949005,2.171,1071.0,2.15693,4718.0,0.67,4.66
TOI,7156.01,376354189,CANDIDATE,1.9299641,0.37,26801.0,11.758,3554.0,0.46,4.78
TOI,7157.01,469523619,CANDIDATE,1.1838063,1.233,1853.0,9.29553,8996.0,2.11,4.14
TOI,7158.01,431033767,CANDIDATE,3.338577,3.519,3620.0,11.9188,7482.0,2.13,4.02
TOI,716.01,119081096,FALSE POSITIVE,0.83707,2.497,2745.5,2.98849,3776.0,0.52,4.72
TOI,7160.01,154264903,CANDIDATE,3.0825102,3.708,4011.0,10.2259,6001.8,1.69,4.423
TOI,7161.01,415461195,CANDIDATE,3.8285502,5.248,2531.0,12.7621,7075.0,2.8,3.74
TOI,7162.01,341005781,CANDIDATE,8.6393678,2.325,22505.0,8.17498,3468.0,0.56,4.68
TOI,7163.01,343774169,CANDIDATE,5.3913891,1.995,4086.0,4.28654,5179.0,0.71,4.68
TOI,7164.01,326470400,FALSE POSITIVE,736.5528811,4.735,1432.0,3.13923,5659.0,0.86,4.57
TOI,7165.01,239277658,CONFIRMED,3.2509657,3.2261161,7218.2612358,12.8297161,5757.0,1.49959,4.09896
TOI,7166.01,288421619,CANDIDATE,12.9228111,1.5980207,8723.2564459,2.1004549,3166.0,0.223377,5.02476
TOI,7167.01,456482025,CANDIDATE,13.723753,2.3593878,3129.0813648,7.707781,6374.4,1.34911,4.28178
TOI,7168.01,427685831,CONFIRMED,1.7497746,1.8691036,29973.7051609,15.5589079,5087.0,0.856841,4.50322
TOI,7169.01,372048733,CANDIDATE,3.4375711,3.9255437,10435.0708429,15.0290201,5874.0,1.43119,4.15198
TOI,7170.01,63100069,CANDIDATE,1.917096,1.0402081,4017.0792074,3.5741192,3653.0,0.523126,4.71723
TOI,7171.01,420191136,CANDIDATE,23.5367004,5.715,443.0,3.3862,7487.0,1.69,4.22
TOI,7172.01,302173245,CANDIDATE,2.7547949,2.2653165,1434.2026954,3.7424744,5531.0,0.977544,4.44591
TOI,7173.01,268727719,FALSE POSITIVE,0.6257352,0.8361985,13403.1636987,9.1590642,3718.0,0.593043,4.6571
TOI,7174.01,25472026,CANDIDATE,4.2422767,2.8605497,4728.4740947,14.4051573,6223.0,1.92379,3.94893
TOI,7175.01,26999884,CANDIDATE,2.9944941,3.621007,2479.3671334,15.498003,7465.0,3.0202899,3.71
TOI,7176.01,44161614,CANDIDATE,6.067187199999999,4.281,15884.0,10.7825,4122.8,0.84,4.4
TOI,7177.01,51768374,CANDIDATE,6.8434236,3.179,767.0,2.93142,6060.0,1.14,4.38
TOI,7178.01,419877797,CANDIDATE,5.2169076,2.299,334.0,2.0097,5966.0,1.1,4.39
TOI,7179.01,196201652,CANDIDATE,2.7384363,3.018,871.0,10.4314,4964.0,3.56,4.423
TOI,718.01,150247134,FALSE POSITIVE,12.8650769,3.979,1070.0,1.90058,5031.0,0.81,4.423
TOI,7180.01,314992600,CANDIDATE,3.2607791,3.152,574.0,3.18123,5975.0,1.39,4.19
TOI,7181.01,419878733,CANDIDATE,5.1794403,4.628,796.0,5.8283,5946.0,2.21,3.78
TOI,7182.01,408469564,CANDIDATE,14.7126653,3.56,305.0,2.08605,6156.0,1.34,4.25
TOI,7183.01,422159302,CANDIDATE,10.5739387,3.484,493.0,4.60829,9088.0,2.3,4.423
TOI,7184.01,426956677,CANDIDATE,1.1976555,1.257,303.0,1.53572,5598.9,0.91,4.52
TOI,7185.01,77490011,CANDIDATE,2.6881318,0.9223764,22717.9494983,3.537073,3244.0,0.232947,5.01029
TOI,7186.01,124895104,CANDIDATE,1.7024504,2.913,8210.0,16.0263,6026.0,2.0,3.88
TOI,7189.01,18885659,CANDIDATE,2.8890956,2.232,36105.0,12.4627,3643.0,0.59,4.66
TOI,719.01,184952758,FALSE POSITIVE,4.109953,4.641,434.0,1.81345,5653.0,0.97,4.46
TOI,7190.01,277499689,CANDIDATE,4.1223508,3.103,9275.0,11.9742,6116.7,1.28,4.423
TOI,7191.01,364007087,CANDIDATE,5.6604695,4.651,3523.0,8.32101,5711.0,1.6,4.04
TOI,7192.01,123234747,CANDIDATE,16.3425332,3.985,748.0,3.45358,5946.0,0.95,4.52
TOI,7193.01,325086150,FALSE POSITIVE,5.4934218,3.658,18470.0,17.1065,6028.0,1.25,4.29
TOI,7194.01,24499407,CANDIDATE,4.167309,4.056,7537.0,12.5792,6552.0,1.59,4.17
TOI,7195.01,62682198,CANDIDATE,3.8242663,2.337,20057.0,13.0807,5211.0,1.0,4.39
TOI,7196.01,39464158,CANDIDATE,2.7998534,1.415,27117.0,12.343,4412.0,0.73,4.55
TOI,7197.01,415377888,CANDIDATE,2.5122863,2.23,11307.0,15.8933,6156.0,1.53,4.14
TOI,7198.01,317170536,CANDIDATE,4.2271814,3.25,15027.0,13.559,5913.0,1.2,4.31
TOI,7199.01,310586478,CANDIDATE,3.1540886,1.662,23864.0,11.8788,4521.0,0.74,4.55
TOI,720.01,131419878,FALSE POSITIVE,3.16043,1.922,203.33,2.38866,6482.3,1.52,4.21
TOI,7200.01,205044976,CANDIDATE,5.0660693,2.042,18438.0,12.5338,5269.0,1.0,4.4
TOI,7202.01,116262653,CANDIDATE,7.7600907,1.477,16068.0,16.1727,5940.0,1.27,4.27
TOI,7203.01,44388479,CANDIDATE,5.7351935,2.927,18384.0,9.87741,5042.0,0.77,4.59
TOI,7204.01,71083829,CANDIDATE,3.8080897,2.916,8079.0,11.3715,6343.0,1.38,4.26
TOI,7205.01,345009464,CANDIDATE,3.4844157,2.963,11801.0,11.7346,5917.0,1.11,4.38
TOI,7206.01,120313529,CANDIDATE,3.5689392,0.9,3138.0,7.89993,6326.0,1.35,4.28
TOI,7207.01,342276668,CANDIDATE,12.0080349,4.649,2736.0,7.16846,6554.0,1.5,4.423
TOI,7208.01,388371132,CANDIDATE,3.6366231,3.385,8385.0,12.4438,5978.0,1.44,4.16
TOI,7209.01,425706173,CANDIDATE,2.6343177,4.765,3792.0,13.5381,7495.0,2.39,3.92
TOI,721.01,38571020,CANDIDATE,12.2877358,4.445,315.0,2.09232,6008.62,1.3,4.21807
TOI,7210.01,466928064,CANDIDATE,2.2609143,1.972,3320.0,13.2504,6453.0,2.2,4.423
TOI,7211.01,374800835,CANDIDATE,10.548504,2.901,7496.0,7.83737,5421.0,0.92,4.48
TOI,7212.01,377253700,CANDIDATE,75.6979471,6.261,6920.0,6.79508,5422.0,0.91,4.49
TOI,7213.01,336264393,CANDIDATE,36.9870862,3.771,5950.0,8.83849,6110.1,1.14,4.38
TOI,7214.01,251803342,CANDIDATE,8.9093753,4.595,9278.0,13.9451,6375.0,1.65,4.11
TOI,7216.01,69436501,CANDIDATE,3.1243759,3.93,6498.0,12.9639,5477.0,1.71,3.95
TOI,7217.01,151760597,CANDIDATE,3.9859545,3.729,6488.0,13.1539,5566.0,1.71,3.96
TOI,7218.01,279331929,CANDIDATE,4.9030173,3.098,4872.0,11.3707,5663.0,1.64,4.01
TOI,7219.01,242674266,CANDIDATE,2.9069573,1.568,12330.0,13.8539,5744.0,1.22,4.28
TOI,722.01,38509907,CANDIDATE,15.3004892,3.1952319,1265.2897827,2.3968761,4082.0,0.660762,4.63162
TOI,7220.01,344416349,FALSE POSITIVE,7.8365317,2.271,4532.0,16.9425,6167.0,2.21,3.82
TOI,7222.01,466890210,CANDIDATE,5.1869453,4.736,2193.0,10.1814,6018.0,2.59,3.66
TOI,7223.01,157808355,CANDIDATE,5.3384038,3.152,4170.0,13.2522,6250.7,2.1,3.88
TOI,7224.01,466966249,CANDIDATE,5.5698339,3.807,4318.0,8.79181,6500.0,1.48,4.22
TOI,7225.01,209320688,CANDIDATE,9.7461668,4.218,3751.0,8.3598,6319.0,1.6,4.13
TOI,7227.01,287948915,CANDIDATE,2.3593338,2.092,10088.0,10.8435,6613.0,1.1,4.49
TOI,7228.01,397653875,CANDIDATE,2.9324083,2.758,10392.0,13.5533,7696.0,1.44,4.38
TOI,723.01,177077336,CANDIDATE,1.4178596,1.452,204.0,1.10894,4907.96,0.76,4.57809
TOI,7230.01,238239232,CANDIDATE,4.3041912,2.64,19405.0,12.2161,4856.0,0.91,4.42
TOI,7231.01,89362689,CANDIDATE,11.0658881,2.254,13656.0,16.7803,5617.0,1.4,4.14
TOI,7234.01,418629890,CANDIDATE,3.4202745,3.766,7438.0,11.984,6095.0,1.6,4.09
TOI,7236.01,374521355,CANDIDATE,4.626302,3.09,11063.0,11.742,5990.0,1.22,4.3
TOI,7238.01,251743761,CANDIDATE,3.930467,2.281,19093.0,12.1575,4913.0,0.91,4.43
TOI,7239.01,383364626,CANDIDATE,14.3938942,3.298,6518.0,11.5455,6891.0,1.46,4.28
TOI,724.01,339961200,CANDIDATE,3.21264,0.6006982,510.1236296,2.0575829,5330.0,0.88283,4.51
TOI,7240.01,41839508,CANDIDATE,6.8911882,4.811,4518.0,9.10101,6628.0,1.52,4.22
TOI,7241.01,456401439,CANDIDATE,6.3377947,1.639,9130.0,12.6346,5974.0,1.22,4.423
TOI,7242.01,426122272,CANDIDATE,2.9383886,3.088,13226.0,17.0131,6059.0,1.54,4.12
TOI,7243.01,288953761,CANDIDATE,3.7352012,2.892,14256.0,13.2011,5816.0,1.18,4.32
TOI,7244.01,435673126,FALSE POSITIVE,11.5175506,4.259,12852.0,12.9592,6259.0,1.27,4.32
TOI,7245.01,305026599,CANDIDATE,1.6877647,2.189,1655.0,5.76677,6599.0,1.44,4.26
TOI,7247.01,51318828,FALSE POSITIVE,6.8782937,4.407,11342.0,14.876,5657.0,1.35,4.18
TOI,7248.01,358975793,CANDIDATE,3.8148598,1.404,8744.0,12.6261,6425.6,1.39,4.27
TOI,7249.01,219089784,CANDIDATE,6.0387706,1.637,29537.0,6.86956,3374.0,0.41,4.82
TOI,725.01,410245915,FALSE POSITIVE,0.9889446,1.681,979.0,7.2993,6173.3,1.5,4.22
