period_days,duration_hours,depth_ppm,planet_radius_rearth,stellar_teff,stellar_radius_solar,stellar_logg,disposition
9.9616347,2.4648052,1084.4327062,2.2807327,4111.0,0.660806,4.55528,2
3.2384253,1.9941055,532.7580623,1.5148369,4111.0,0.660806,4.55528,2
15.2321843,2.5318138,1228.5332287,2.6196767,4111.0,0.660806,4.55528,2
1.7063264,1.359,10980.0,10.1999,4974.0,0.9,4.44059,2
2.9720774,4.41,6440.0,15.6498,6101.12,1.95,3.92024,2
4.9877056,2.2769107,1192.3398198,2.4703077,4336.0,0.668693,4.62012,2
1.8290294,1.6679098,704.8493933,2.1268375,4336.0,0.668693,4.62012,2
18.7559765,2.5550705,1506.818331,2.9737536,4336.0,0.668693,4.62012,1
1.4198659,1.3058497,465.2106205,2.2822776,5406.0,0.984511,4.42475,1
2.0937563,0.433,1250.0,6.75578,6435.69,1.23,4.3758,1
11.0023133,5.305,298.0,4.25882,6264.0,2.87,4.25903,1
9.573548,2.036,2788.0,15.6118,6505.0,1.83,4.04,0
5.34326,1.426,6980.0,10.4171,5776.0,1.26,4.25,0
3.2087149,1.639,1960.0,12.3921,5971.4,2.26,3.77,2
4.1374379,1.8454937,1125.5354645,2.6757659,5058.0,0.802633,4.51761,2
9.62517,3.725,540.0,2.03371,6149.0,0.93,4.57,0
48.4808217,8.081,110.0,2.36501,6153.0,2.47,3.72,0
8.8164887,3.895,170.0,1.28915,5502.5,0.99,4.43,1
55.087,5.709,2509.0,4.36639,5175.0,0.87,4.51,2
8.7655468,4.0264463,572.6986983,3.3302665,5707.0,1.29921,4.21803,2
2.7917911,1.4664254,1018.9771433,6.0002066,6071.0,1.16271,4.36,0
2.6438856,0.9689289,6404.7051471,3.812114,3456.0,0.425432,4.8,2
3.6451549,2.055,780.0,2.99324,5922.0,1.05,4.43,2
1.0376109,1.588,210.0,1.53671,5922.0,1.05,4.43,2
8.0214735,3.2087652,882.3089291,2.3381058,5165.2,0.784618,4.59,2
0.4378083,1.1404291,290.8856184,1.374002,5165.2,0.784618,4.59,2
7.093853,2.5107626,284.2381135,1.6277147,5690.0,0.956941,4.48062,2
0.8353899,1.0385175,2265.3656619,10.0508253,6082.0,2.0701201,3.77654,1
4.1244833,3.567,9590.0,12.4249,5634.0,1.26,4.24009,2
10.6439385,2.713,1240.0,1.98891,3815.0,0.55,4.69775,2
16.7961107,3.4989302,1816.2755985,2.5066457,3859.0,0.582436,4.66612,1
12.8858629,2.098,3170.0,4.21693,4868.61,0.69,4.6604,1
6.2932111,2.188,1810.0,2.98555,4868.61,0.69,4.6604,1
4.9246365,2.756,803.0,2.74529,5428.81,1.06,4.3631,1
24.0510453,3.3687329,1194.9103544,2.9822257,5232.43,0.855433,4.52455,1
15.1512051,2.3438166,4955.304292,2.8411799,3272.0,0.401575,4.82521,2
8.1960758,1.4883227,4699.5344472,2.7663658,3272.0,0.401575,4.82521,1
0.5019031,0.9470423,1536.5683135,1.8451862,3272.0,0.401575,4.82521,1
0.54937,0.883,370.0,1.53904,4612.99,0.74,4.56172,2
2.1075001,1.9093483,4256.1743008,11.7706128,6351.66,1.59204,4.13453,0
4.6170519,3.555,12210.0,12.4681,5797.0,1.11,4.36164,2
4.5320502,2.3754425,7874.5852788,7.0590799,4983.0,0.805573,4.61445,2
1.3273482,2.083,18850.0,15.4709,5555.05,1.07,4.36832,2
3.7130701,1.654,19610.0,11.7215,4719.0,0.81,4.49738,2
11.6098182,3.5623705,1391.5795455,2.7371461,5059.36,0.738692,4.62542,1
48.3320223,5.3736904,4780.0505501,5.0923959,5059.36,0.738692,4.62542,1
0.798,0.679,190.0,2.95586,6194.2,1.84,4.0,0
13.3983724,2.2302111,1329.4475111,6.0631073,6131.3,1.45244,4.18,1
5.5115114,4.7379743,3342.8070054,10.0325305,6236.9,1.63332,4.09,1
3.09374,2.451,150.0,1.72207,6610.0,1.47,4.24,0
1.76918,1.768,9570.0,11.6236,5569.0,0.96,4.32065,1
4.860673,2.632,6140.0,11.4272,5778.2,1.4,4.16,2
9.4893231,2.757,940.0,2.4304,5120.0,0.77,4.6,2
9.6136615,5.292,7000.0,14.5701,5637.7,1.71,3.97,1
38.8135498,5.944,9593.0,8.20695,4760.0,0.82,4.49,2
22.8085719,3.847,977.0,2.45459,5182.0,0.82,4.55,2
10.1824299,2.788,10610.0,10.7723,5450.0,1.01,4.42,1
4.1419805,2.3809654,10130.9411804,12.9812632,5418.3,1.15614,4.31,2
1.467119,1.0069313,1550.632368,1.3241394,3297.0,0.331472,4.89,2
9.0941239,4.389,2570.0,8.09838,5759.8,1.56,4.07,2
6.2895835,3.044,24300.0,15.9901,5565.0,1.02,4.41544,1
9.7815625,3.736,20040.0,18.205,6327.16,1.21,4.37297,0
0.5553244,0.8336658,353.7045175,4.4033839,6864.0,2.2681701,3.89932,1
4.1508569,2.19,8700.0,7.61178,4652.0,0.78,4.52358,1
3.6935997,4.466185,8580.4318905,17.0086591,6097.47,1.78076,3.99566,2
1.2164402,1.847,15450.0,16.0243,5610.0,1.02,4.42006,1
5.6419598,3.0871502,543.838848,1.8245844,5297.0,0.782479,4.61016,1
20.3807824,6.6590149,2371.5221505,8.2227994,6351.0,1.61988,4.12,2
1.7727505,1.519,243.0,2.73549,6351.0,1.62,4.12,0
5.8182239,1.1943658,1069.5709916,7.8231031,5961.28,1.99038,3.87842,1
2.1747062,2.846111,11173.1929564,14.231871,6046.76,1.2561899,4.28918,2
1.4238067,1.5009585,721.0458571,2.6855348,5382.69,0.848099,4.55152,1
7.8456075,5.892,7020.0,14.2866,6266.0,1.65,4.08874,2
4.3011975,2.982,22050.0,15.3684,5115.16,1.03,4.34437,2
9.5739531,4.172,3170.0,12.4956,6115.0,2.05,3.87646,2
9.1469122,4.618497,8770.0961182,12.7002634,5954.0,1.2752,4.26,0
3.2130578,2.169,22530.0,11.0975,4652.87,0.7,4.61265,2
3.6610026,2.6047415,18701.4218317,13.3480688,5271.0,0.943402,4.44,1
3.9306746,1.4305142,1637.1984269,1.7902006,3512.0,0.411452,4.81618,2
35.4557945,3.867,9890.0,8.9807,5076.0,0.83,4.53,2
12.7645811,2.132,3000.0,4.21676,5076.0,0.83,4.53,1
5.4809161,5.031,2770.0,8.64837,5923.0,1.62,4.05,0
9.862756,2.323,4278.0,8.40839,5595.0,1.14,4.32,1
0.9414525,2.05,11445.0,15.342,6400.0,1.35,4.36583,2
7.39143,1.252,5880.0,16.4641,5224.6,1.14,4.28,1
6.0179742,1.278,13910.0,10.0342,4567.0,0.76,4.53,1
2.3601883,2.455,21460.0,13.4654,5356.0,0.9,4.49,1
1.2436239,1.211,1790.0,3.89334,4968.8,0.84,4.5,2
2.5267353,2.2654363,17543.876912,12.697976,4836.0,0.871731,4.45,1
1.3641482,0.952,7820.0,19.5876,5347.0,1.08,4.33,2
197.0336254,7.338,11900.0,12.0713,5616.4,1.0,4.44,0
0.7759895,1.135,2450.0,10.4239,7218.0,2.26,3.94,1
2.0912089,1.144,20760.0,18.3695,4220.9,0.77,4.49,1
63.4839358,5.457,5357.0,11.1495,6415.0,1.4,4.26,2
35.6134391,3.512,1575.0,3.12194,4628.53,0.71,4.32239,2
7.7897726,2.376,194.0,1.00084,4628.53,0.71,4.32239,2
1.0662082,1.142,151.0,1.0883,5668.0,0.93,4.51,2
742.5142746,6.5744451,8486.4050981,11.1888239,5490.0,1.06113,4.45,1
5.6442112,2.980996,4136.2010063,11.4462895,6310.0,1.63591,4.1,2
1.42611,1.788,1890.0,9.21032,6404.0,1.32,4.31,0
1.6453265,2.59,19310.0,19.0536,6023.0,1.32,4.25,2
1.2239134,1.037,1400.0,7.38849,6618.5,1.92,3.99,1
2.1863095,3.9576915,2983.5525823,10.9791817,6728.0,1.92153,4.03,1
18.10671,4.562,10340.0,19.3734,6615.0,1.65,4.14,0
8.8263579,3.4318591,5877.74804,12.1777996,6016.0,1.56043,4.1,1
1.6024387,1.0090014,1372.6016905,5.5640916,5435.9,1.39294,4.2,1
0.5125807,1.6430775,5691.1921109,19.2342563,6725.0,1.55195,4.19532,1
2.7633917,3.5061663,12405.1873299,16.4097207,6511.0,1.43103,4.25,1
3.40612,1.714,1740.0,8.60495,5955.3,1.67,4.06,0
24.9341884,4.964,1390.0,3.93465,5699.0,0.97,4.47,1
900.1930987,6.3963069,1344.4884882,3.6185236,5699.0,0.971675,4.47,1
7.0056805,3.3182125,766.894462,3.1039232,5699.0,0.971675,4.47,1
17.8683999,5.638695,11197.9522339,19.3843075,7013.0,1.63559,4.2,1
11.3091849,1.713,11960.0,15.4356,5817.0,1.25,4.27,1
6.4827647,2.2930359,4140.8329483,11.487382,6748.0,1.73025,4.12,1
3.801591,2.752,18950.0,14.4297,6051.0,1.01,4.48,0
3.2351013,0.9645922,3974.2319128,6.9705803,5976.0,1.06446,4.43,1
13.7045951,5.8535412,10116.0470111,17.0437214,6531.0,1.49611,4.22,1
1.1619531,0.95926,331.6208111,3.4842503,6340.3,1.66089,4.18,1
1.7263781,1.7874582,10118.353972,8.0540139,3631.4,0.556058,4.69,1
1.1203828,1.665,1901.0,5.96207,6564.4,1.47,4.26,0
3.0898836,1.7898868,5784.3735169,18.4456585,8828.7,1.63132,4.39,1
4.5063838,2.0392007,12522.9613662,5.5521734,3477.0,0.493576,4.74303,2
6.7822781,2.6460451,10143.2450255,9.0508641,5225.0,0.882285,4.5,1
6.5440665,3.777,6060.0,14.1513,6232.0,1.76,4.03,2
2.5128483,2.5536063,18573.9655629,12.8342008,5744.0,0.924044,4.51952,1
2.2001583,1.7564486,1295.5985443,2.5006782,4250.0,0.705729,4.58048,1
5.547485,5.412,3350.0,11.48,7397.0,2.04,4.1,0
2.1940608,1.33,5980.0,8.0065,6054.0,1.04,4.39416,1
19.9676936,6.280493,6084.3435425,10.0136343,5857.0,1.26949,4.26,1
15.3617729,1.745,3321.0,14.7142,5984.0,1.22,4.30752,1
1837.8897313,5.1231542,784.5879336,2.231604,5256.0,0.795285,4.55251,1
739.2389832,19.1259714,3106.7675633,6.2876421,5611.0,1.0692,4.37718,1
748.0739416,5.0652033,4627.3105593,9.5710516,6762.0,1.37387,4.39031,1
48.5338626,6.137,4730.0,7.9008,5937.0,1.03,4.44855,0
45.5221456,4.3839392,3028.5453279,9.7055757,6303.91,1.61034,4.11765,2
29.0902271,4.6769826,37562.3332736,12.1826517,3854.0,0.617863,4.63619,2
10.0205998,5.7591694,8218.1442865,11.7679183,6038.0,1.27527,4.35513,2
3.0566277,2.3926375,12517.5203529,12.5182693,5735.0,1.03865,4.41,2
1.3666563,1.967,21070.0,15.437,5790.4,1.02,4.44,2
1.6091845,1.63,13450.0,16.7675,6393.0,1.43,4.24,2
3.8404319,5.242,3580.0,12.3434,5909.0,2.04,4.42,2
4.3247708,4.267,6380.0,17.0257,6457.0,2.13,3.9,2
5.72226,2.648,25549.0,12.8433,4233.2,0.73,4.64,2
9.6246665,4.297,10230.0,12.3182,5473.0,1.2,4.26,2
3.65688,3.542,7040.0,12.8031,6239.0,1.53,4.15,2
4.1536624,1.702,12310.0,12.7595,5818.8,1.09,4.24,2
8.1587261,4.288,15337.0,12.7393,5600.0,1.0,4.50501,2
5.4161129,3.385,14310.0,13.3752,5652.0,1.1,4.36,2
7.8181434,4.98,3650.0,9.95177,5549.0,1.64,4.0,2
5.4053583,4.859,6770.0,13.4237,6410.0,1.59,4.14,2
3.3489038,3.3546298,10987.1747675,13.011038,5711.0,1.2295901,4.27,2
4.1933422,1.8220996,4804.157266,11.5425702,6405.0,1.6277601,4.13,2
2.2920348,3.1812507,10585.2906021,13.2497142,6208.0,1.26526,4.31,2
1.888231,3.6693894,4358.3260875,14.4776426,8549.0,2.12128,4.11,2
1.82069,3.049,12340.0,15.6593,6155.0,1.35,4.24,2
3.39829,2.634,4340.0,7.06633,6271.0,1.09,4.45,0
4.2337078,2.008,7690.0,19.6222,6333.7,1.46,4.21,2
3.9227122,2.555,11953.0,7.23153,4800.0,0.64,4.53527,2
2.5441537,2.128,6780.0,10.5577,5652.0,1.31,4.2,2
5.17958,4.524,7620.0,14.829,6116.0,1.65,4.07,2
4.5768651,3.5592795,10869.4903086,19.1571223,6687.0,1.78295,4.09,2
4.2042078,2.124,12080.0,12.1025,6781.0,1.07,4.54,2
2.8240691,3.808,8970.0,17.7861,8004.2,1.84,4.2,2
2.3447752,1.814,15340.0,13.4487,5515.0,1.04,4.39,2
1.3372349,1.7026098,1226.6760556,3.0265786,5111.9,0.860256,4.5,2
4.1117731,2.1575648,22017.8853537,15.4112805,5424.8,0.916164,4.49,2
2.278575,2.159825,13638.9588751,14.7731999,4879.0,1.21163,4.5,2
3.8537616,3.392,18650.0,14.7144,5697.0,1.06,4.39,2
0.7920646,0.466,1464.0,12.9674,5422.0,0.98,4.42223,2
2.8786641,2.207,8710.0,12.863,6017.0,1.35,4.22,2
3.8186276,4.282,3240.0,11.3749,6090.0,2.03,3.88,2
5.6107737,6.3384834,6651.6899169,18.3701736,6013.5,2.21327,4.17,2
3.2633165,5.2814337,5011.5725027,15.0902486,6561.0,2.08347,3.93,2
4.5111234,4.525,11170.0,18.5483,6540.6,1.71,4.26,2
4.4352884,1.89,6410.0,11.2110231,6245.0,1.38,4.24,2
2.3506186,2.369,15940.0,12.801,5593.0,0.97,4.46,2
0.9466787,1.09,16490.0,14.6661,5707.0,1.07,4.39,2
12.7060866,2.4782523,5160.2020899,11.4460032,6200.5,1.10563,4.33,1
4.8996461,3.07,10957.0,15.9746,5940.0,1.5,4.23158,2
3.4158668,1.9196262,2841.7825532,19.3376794,5986.0,2.19052,3.66,1
1.13305,1.073,100.0,2.16887,5883.8,2.1,3.77,0
1.6563738,1.741,246.0,1.42047,5614.1,1.02,4.34,0
1.57363,2.558,710.0,7.59717,5342.5,1.66,4.01,0
3.6473383,4.4572847,162.7642577,1.9083777,5928.0,1.47579,4.24,0
4.6211026,3.882,11700.0,15.4381,6531.7,1.45,4.29,1
2.0727598,2.619,14761.0,14.2954,5640.0,1.13,4.43703,2
4.829406,2.6761872,8222.9837003,19.9103402,5877.5,1.95583,4.18,1
6.89132,5.369,5940.0,11.3151,5488.0,1.41,4.14,0
0.6923563,0.803,810.0,10.6207,6422.1,1.85,3.86,0
4.9064175,6.5416975,1704.6576752,9.7548163,7119.5,1.98083,4.14,1
16.3152,1.992,2500.0,2.23088,3625.0,0.31,4.81,0
0.88958,1.844,1240.0,3.8492,5586.2,1.11,4.21,0
14.5187891,2.897,429.0,3.60283,5844.8,1.79,4.13,0
1.1630372,1.4568603,409.6006588,8.4237328,6495.0,4.0595698,3.32048,1
5.3418199,4.99,330.0,5.7387,6466.2,3.28,3.7,1
6.7018963,1.874,950.0,5.02216,6231.8,1.52,4.21,1
0.6466988,1.0248899,1063.700888,5.8435673,6308.3,1.71404,4.0,1
0.6227257,1.0110042,565.9410837,6.3159749,6390.7,2.30849,3.83,1
0.4262223,0.5111692,835.5797306,4.3877473,5343.0,1.4990799,4.1,1
3.97195,4.297,7670.0,13.8556,6535.3,1.55,4.2,1
2.6855915,2.0491187,488.2401788,3.5729712,5796.0,1.51715,4.14,0
14.278122,8.6972718,827.9264426,8.3566078,5105.0,2.90324,3.39182,2
2.5599667,2.9695871,11049.7594662,17.5040682,6432.2,1.56996,4.11,1
3.217824,1.735,1288.0,5.84702,5418.0,1.67,4.17,0
4.7631,1.838,850.0,4.06445,6105.1,1.48,4.12,1
5.438218,1.675,7830.0,14.7798,5342.0,1.49,4.09,1
17.0614756,3.384,2730.0,17.1048027,9184.7,2.14183,4.09,0
6.0783344,4.8904528,16168.288913,16.9877965,8719.5,1.0,4.08,0
10.2150168,1.9683066,994.1089045,1.4777754,3763.0,0.447336,4.83739,2
9.27898,6.514,9020.0,15.0807,5898.8,1.45,4.08,0
17.1725007,5.016,3610.0,9.89011,6617.0,1.41,4.21,1
6.1110945,4.2566318,1098.152672,5.873208,5725.0,1.07235,4.54,0
0.5646193,1.295,510.0,3.01498,6237.0,1.3,4.24,0
2.5861465,1.299,2510.0,11.9748,5635.4,2.33,3.71,1
104.8729635,6.554,12183.0,10.223,5350.0,0.88,4.52347,2
3.7899524,5.5268401,4345.4373432,11.7871267,5579.5,1.10456,4.22,0
6.6570835,5.285,7164.0,14.8934,5805.6,1.73,4.13,0
3.9416903,2.537,12840.0,19.6321,6190.4,1.48,4.15,0
4.0337201,3.48,2868.0,11.5159,7369.0,2.22,4.27,2
3.1056464,1.772,800.0,13.2277,7804.8,4.44,3.78,1
1.8359766,1.062,1073.0,5.11603,6311.5,1.61,4.17,1
1.10833,2.288,1060.0,4.58274,5972.0,1.4,4.08,0
8.1382222,3.2797025,3852.0299874,6.1757682,5414.0,0.951985,4.438,2
9.1270519,3.549,4568.0,8.34235,5400.0,1.18,4.43,2
3.098367,1.963,496.0,2.47118,5400.0,1.18,4.43,2
2.3330349,3.005,2795.0,15.6213,5986.5,1.56,4.32,0
1.79988,3.518,180.0,3.32197,6136.9,2.46,3.85,0
17.3057923,4.1729767,2807.066874,12.4978402,6995.5,2.2275901,4.1,1
6.40938,2.356,280.0,10.1474,4650.0,8.3,2.54,0
723.8345008,7.382946,3119.2983693,13.1361697,5463.0,1.94771,3.77778,0
1071.0898448,2.1734134,865.169438,2.2407785,4755.33,0.701499,4.62683,1
52.9781419,4.7965246,6347.2690959,11.4471492,6461.8,1.33031,4.35,2
5.8492379,3.257,109.0,1.18919,6461.8,1.33,4.35,1
1134.6723963,8.6844623,11679.2159464,11.7582195,5842.0,1.0735199,4.39929,2
11.5778362,3.8772499,217.3994918,1.5422129,5739.0,1.02607,4.51,2
27.5920718,3.2743016,555.3352929,2.7050278,5739.0,1.02607,4.51,2
3.0565259,4.145,8800.0,15.1633,5981.0,1.6,4.07,2
2.6162769,1.134893,1120.6014184,1.0972867,3352.0,0.325635,4.8984,2
3.3491408,1.207,7210.0,5.37673,3223.0,0.32,4.89993,2
6.8161105,2.718,1377.0,2.98458,5175.0,0.84,4.54,1
2.4590369,1.862,1179.0,2.74738,5175.0,0.84,4.54,1
25.3369848,3.214,1330.0,3.23582,5175.0,0.84,4.54,1
7.4355709,2.3450321,1310.6803156,2.2761564,4218.9,0.622512,4.67,2
15.3468182,6.425,665.0,3.99579,5588.0,1.8,3.92293,2
1.7386695,1.1898354,13710.7615026,9.455763,4746.0,0.820258,4.52746,1
5.633477,4.132,5651.0,13.2583,6412.8,1.7,4.09,2
3.9415041,2.866,21330.0,13.8352,5729.0,0.92,4.52,2
0.4487349,2.8757897,3572.0328032,5.8054498,3975.0,0.627144,4.62844,0
11.1900486,2.9741507,567.7989939,1.6608182,4958.0,0.695992,4.66667,1
2.8758831,3.14,3152.0,8.33267,6084.0,1.46,4.17,2
8.8720542,3.6593396,6144.296801,11.9849813,6042.0,1.47996,4.15,2
7.1925327,2.551,1180.0,2.5719,5050.0,0.77,4.59,1
1.46329,2.431,750.0,3.54656,6168.0,1.28,4.29,0
0.77871,1.458,670.0,6.16036,7751.0,2.25,4.0,0
2.57134,3.824,920.0,10.7406,7125.0,3.56,3.54,0
51.94509,8.094,2534.0,0.705818,3203.0,0.23,5.01682,0
1.3254567,0.975,3365.0,14.4076,5778.0,2.29,3.74,1
5.7156075,4.0584797,12240.9298817,13.6015651,6664.0,1.18444,4.44,1
18.8243063,4.397,1915.0,8.51397,7014.0,1.95,4.05,1
2.89453,3.327,550.0,6.20845,9714.0,2.68,3.98,0
1.261045,1.246,384.0,4.24615,6549.0,2.18,3.89,1
11.1516668,4.623,580.0,2.91771,6319.0,1.19,4.38,1
5.5470937,3.4350999,550.6948044,2.8717764,6319.0,1.1913199,4.38,1
3.7321195,5.738,4180.0,19.158,6570.0,2.8,3.68,1
11.2479927,3.142,1277.0,4.96692,6308.0,1.48,4.19,1
43.8297863,4.3011392,647.2685163,2.8243863,5605.0,1.03654,4.39973,1
3.8608551,2.571,14670.0,11.2224,5019.0,0.92,4.43,1
1.37477,1.601,960.0,3.0101,5825.0,1.02,4.44,0
2.41872,2.685,1160.0,7.23529,6535.0,2.16,3.9,0
12.0135752,4.274,1171.0,3.7307,6178.0,1.23,4.33,1
4.1207509,2.158,973.0,7.46471,9953.0,2.38,4.09,0
9.07763,5.928,5912.0,12.6842,6125.9,1.72,4.03,1
1.4971447,2.4024159,16266.2491958,16.2528494,6081.0,1.2431901,4.31,2
7.4072602,3.019,14765.0,14.7857,5887.0,1.14,4.35,0
13.7905315,3.301,1140.0,2.60168,5021.6,0.76,4.6,2
5.30329,3.707,1200.0,11.7443,6054.7,3.48,3.41,1
4.2529842,3.138,283.0,2.26991,6222.5,1.45,4.06,1
13.5970194,2.781,604.0,2.03572,5985.0,0.88,4.59,1
1.1633325,1.7800569,384.9566815,5.5717234,11265.0,2.61707,4.07,1
10.2207,3.848,300.0,2.95608,6748.7,1.72,4.13,1
3.7543552,1.878,470.0,4.6716,8398.0,1.75,4.27,0
0.7363132,0.6736853,1322.5461054,1.5332682,3358.0,0.351676,4.438,2
2.2657506,3.419,388.0,8.00485,10125.0,4.14,3.62,0
1.45655,1.51,580.0,1.83776,4475.0,0.7,4.59,0
4.04163,1.719,3100.0,13.1608,6895.0,2.36,3.87,0
21.07626,2.124,1890.0,11.6504,7577.0,2.46,3.9,1
8.8036803,2.997,8360.0,8.9006,5701.0,0.94,4.47,2
8.8128067,2.325,787.0,2.33219,5491.0,0.88,4.5359,1
7.7690887,2.6251447,1416.7912077,2.3663308,3700.0,0.542573,4.70036,2
5.9214229,2.4606208,140.4285921,1.0470381,5268.0,0.823126,4.56138,1
6.3839247,1.5808909,358.7464972,2.2843976,5849.0,1.16353,4.33017,1
5.6739336,2.8074156,641.2779235,2.587582,5873.3,1.00286,4.46212,1
53.1991439,6.2024225,591.4602835,2.8396233,5729.0,1.15632,4.32178,1
177.5830512,4.7901443,456.0908234,3.5953731,6594.0,1.59978,4.16825,1
4.7981694,2.1425123,1051.0675882,2.3133532,4065.0,0.667797,4.59496,1
10.3563596,3.4814933,923.942127,2.4103206,5149.6,0.772148,4.6,2
35.1257472,2.839,2066.0,3.17021,5149.6,0.77,4.6,2
21.0153047,4.315,2072.0,3.78219,5149.6,0.77,4.6,2
6.1155829,1.941,322.0,1.56167,5284.0,0.85,4.54246,1
6.2772478,1.5325014,910.5215536,2.5385441,5244.0,0.800741,4.58339,0
1.4923179,1.1558314,669.71826,1.2607994,3577.0,0.480553,4.75448,1
9.3174113,1.7011801,1790.5546209,2.0623382,3577.0,0.480553,4.75448,1
22.4586196,7.1989719,445.0003089,2.1229458,5493.0,0.978381,4.43001,1
63.5809449,3.6561358,1446.5029644,3.0597346,4868.0,0.72252,4.61964,1
10.5054362,2.4850401,1320.6016253,1.947929,3742.0,0.515547,4.72382,2
5.1097197,1.6354976,540.1814411,1.3996848,3742.0,0.515547,4.72382,1
30.2004765,4.517,520.0,2.6056,6004.0,1.15,4.36245,1
17.969639,4.238817,1231.0381518,3.0570342,4410.0,0.767286,4.507,1
6.0784031,2.117,1810.0,2.07448,3630.0,0.47,4.76664,2
8.1490285,2.3210553,2850.6795113,2.5781465,3630.0,0.466766,4.76664,0
41.7540004,4.491,820.0,2.75297,5337.0,0.91,4.48036,1
20.261655,2.9685197,612.9485468,2.4206095,5337.0,0.914083,4.48036,1
124.72987,7.2967692,1781.9160024,3.5130935,4902.0,0.831423,4.5026,2
49.9950015,5.109,1080.0,2.65286,5274.27,0.78,4.61038,1
4.3794298,1.6639354,969.6957616,2.3149088,4892.0,0.742779,4.50955,1
230.92212,15.8602661,284.9247434,3.6785805,6395.0,2.1204,3.89312,1
177.2188871,5.5590645,294.429628,2.0323111,5809.0,1.15025,4.33351,1
4.3032642,2.5737232,710.7656808,2.66568,5468.73,1.05,4.37458,1
53.8108713,4.2655099,965.1696621,2.2249096,4455.0,0.730261,4.55621,1
18.7931749,1.09889,1844.6985474,1.7151271,3457.0,0.376775,4.84825,1
17.664866,2.7644951,736.3925122,1.2984859,3746.0,0.463205,4.76979,2
28.1722501,3.3983448,950.5653623,1.4475246,3746.0,0.463205,4.76979,2
3.1190716,1.1585974,2964.5828911,1.6229796,3285.0,0.247331,4.98992,2
6.3878202,1.4551851,5857.0164704,2.041471,3285.0,0.247331,4.98992,2
1.7890217,1.9190564,391.6251669,1.6741803,5264.0,0.791524,4.59586,0
19.5078657,4.603,1770.0,3.92839,4316.0,0.71,4.56,0
9.0105414,1.8443264,4125.0713,2.1513682,3275.0,0.330146,4.438,1
23.6573994,2.308778,1180.9350567,3.0681221,5535.0,0.846615,4.57126,1
9.0753271,3.6156842,586.9172699,2.5831328,5619.0,0.997589,4.44,1
6.7060238,1.6782365,542.9365808,2.12647,5292.0,0.807811,4.58201,1
2.6620728,1.7235054,220.9994213,1.2172175,4884.0,0.799716,4.54,1
20.2926468,3.7402567,319.9395199,1.7004976,4884.0,0.799716,4.54,1
3.2723118,1.815,464.0,1.46772,4907.0,0.72,4.62,1
5.904369,2.653,351.0,1.35959,4907.0,0.72,4.62,1
15.1808746,2.808,689.0,1.86864,4907.0,0.72,4.62,1
1.9803146,1.66,306.0,1.16969,4907.0,0.72,4.62,1
9.56111,3.0128111,381.556764,1.6790876,4907.0,0.723757,4.62,1
15.9152686,1.1393111,652.5574248,2.2277479,4718.0,0.821067,4.49012,1
0.6332593,0.8622011,1191.4597195,5.3027904,5590.0,0.976212,4.45374,0
2.45457,2.39,19250.0,14.183,5565.0,0.97,4.45,2
0.67249,1.801,7890.0,15.7288,6647.0,1.7,4.12,2
6.5638575,1.7124147,2132.1775602,7.6270781,5873.97,1.08871,4.35182,1
32.76639,6.089,500.0,3.20531,6073.0,1.39,4.21,0
1.2680452,1.027,538.0,2.24707,5477.0,0.95,4.46,0
14.0120582,5.9348633,751.5203056,4.4835127,7184.0,1.58046,4.25,1
155.8237,10.641846,1164.4006092,5.5521957,7184.0,1.58046,4.25,1
6.2099619,4.49,4090.0,14.369,6382.0,2.1,3.9,1
3.6944323,4.915,312.0,3.05838,8153.0,2.11,4.09,0
5.3089937,5.876,531.0,3.29803,6927.0,1.65,4.18,0
28.6620782,4.351,2600.0,12.4971,6280.0,1.72,4.05,0
2.34483,1.417,370.0,4.2647,6398.0,2.13,3.89,0
7.2008611,2.03,50063.0,12.0629,3606.0,0.5,4.74,2
0.3352715,0.7189856,19687.8213975,4.4688,3332.0,0.3,4.94964,1
5.7998189,1.014374,8567.3390223,2.6346124,3179.0,0.240233,4.99978,2
2.3195654,2.0259086,19508.6953576,12.4030722,4325.66,0.628365,4.438,1
3.5852284,3.0197224,16909.228538,14.5431829,5852.0,1.06725,4.40684,2
10.3088514,3.8012836,2122.245998,4.0217464,5432.0,0.843702,4.56341,1
5.0316347,5.265,4912.0,15.3999,6350.0,2.16,3.87,2
1.306188,1.4177746,24746.2794438,16.758883,5489.0,0.820181,4.59342,2
5.5080682,2.6399995,21584.7573167,10.7299795,4790.0,0.740113,4.58765,2
16.3413889,5.3764481,372.0970618,2.629079,5991.11,1.12506,4.37711,2
4.627664,2.306,6190.0,14.3694,6727.6,1.55,4.22,2
23.5199045,3.222,1243.0,2.30502,4566.4,0.67,4.93,1
7.7565534,2.4341043,286.2558604,1.1359985,4566.4,0.672062,4.93,1
5.0052605,4.9057646,7641.404098,13.6314528,6115.0,1.46701,4.16703,2
1.8468345,2.565,13237.0,16.4012,6352.0,1.36,4.27,2
3.8266587,2.0605848,1181.8154296,2.4536347,4175.0,0.716312,4.54,1
9.2292078,2.817,1606.0,3.21883,4406.0,0.77,4.50428,2
95.8531625,5.024,5975.0,5.95763,4406.0,0.77,4.50428,2
2.7884723,2.9462464,14467.6854046,13.9432645,5833.0,1.12956,4.35385,2
7.8519082,1.6318726,3873.9591492,2.1705803,3384.0,0.34388,4.87998,2
